node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
C0034069	1281	indication	protein	Pulmonary Fibrosis	COL3A1
C0151526	1281	indication	protein	Premature Birth	COL3A1
C0017601	1281	indication	protein	glaucoma	COL3A1
C0036341	1281	indication	protein	schizophrenia	COL3A1
C0013720	1281	indication	protein	Ehlers-Danlos syndrome (EDS)	COL3A1
C0029408	1281	indication	protein	osteoarthritis	COL3A1
C0233315	1281	indication	protein	Premature Birth Of Newborn	COL3A1
C0020621	1281	indication	protein	hypokalemia	COL3A1
C0020538	1281	indication	protein	Hypertensive disease	COL3A1
C0031099	1281	indication	protein	periodontitis	COL3A1
C0020459	1281	indication	protein	Hyperinsulinism	COL3A1
C0020443	1281	indication	protein	hypercholesterolemia	COL3A1
C0017563	1281	indication	protein	Gingival Diseases	COL3A1
C0035229	1281	indication	protein	Respiratory Insufficiency	COL3A1
C0010417	1281	indication	protein	Cryptorchidism	COL3A1
C0020456	1281	indication	protein	hyperglycemia	COL3A1
C0042345	1281	indication	protein	varicose veins	COL3A1
C0022548	1289	indication	protein	Keloid	COL5A1
C0011334	1289	indication	protein	cavities	COL5A1
C0151526	1289	indication	protein	Premature Birth	COL5A1
C0017601	1289	indication	protein	glaucoma	COL5A1
C0017168	1289	indication	protein	gastroesophageal reflux disease (GERD)	COL5A1
C0029408	1289	indication	protein	osteoarthritis	COL5A1
C0018834	1289	indication	protein	heartburn	COL5A1
C0233315	1289	indication	protein	Premature Birth Of Newborn	COL5A1
C0020621	1289	indication	protein	hypokalemia	COL5A1
C0035229	1289	indication	protein	Respiratory Insufficiency	COL5A1
C0010417	1289	indication	protein	Cryptorchidism	COL5A1
C0042345	1289	indication	protein	varicose veins	COL5A1
C0000786	1289	indication	protein	Spontaneous Abortion	COL5A1
C0026769	3383	indication	protein	multiple sclerosis	ICAM1
C0009324	3383	indication	protein	ulcerative colitis	ICAM1
C0011860	3383	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	ICAM1
C0004096	3383	indication	protein	asthma	ICAM1
C0031117	3383	indication	protein	peripheral neuropathy	ICAM1
C0036341	3383	indication	protein	schizophrenia	ICAM1
C0085129	3383	indication	protein	Bronchial Hyperreactivity	ICAM1
C0033578	3383	indication	protein	Prostatic Neoplasms	ICAM1
C0020538	3383	indication	protein	Hypertensive disease	ICAM1
C0151744	3383	indication	protein	Myocardial Ischemia	ICAM1
C0009375	3383	indication	protein	Colonic Neoplasms	ICAM1
C0020443	3383	indication	protein	hypercholesterolemia	ICAM1
C0007786	3383	indication	protein	Brain Ischemia	ICAM1
C0004153	3383	indication	protein	atherosclerosis	ICAM1
C0041948	3383	indication	protein	Uremia	ICAM1
C0006267	3383	indication	protein	Bronchiectasis	ICAM1
C0004943	3383	indication	protein	Behcet Syndrome	ICAM1
C0042109	3383	indication	protein	urticaria	ICAM1
C0028754	3383	indication	protein	obesity	ICAM1
C0020517	3568	indication	protein	Hypersensitivity	IL5RA
C0032285	3568	indication	protein	pneumonia	IL5RA
C0000786	3568	indication	protein	Spontaneous Abortion	IL5RA
C0009375	4316	indication	protein	Colonic Neoplasms	MMP7
C0000786	4316	indication	protein	Spontaneous Abortion	MMP7
C0038356	4316	indication	protein	Stomach Neoplasms	MMP7
C0019829	943	indication	protein	Hodgkin's lymphoma	TNFRSF8
C0311375	6498	indication	protein	Arsenic Poisoning	SKIL
C0037274	6498	indication	protein	Dermatologic disorders	SKIL
C1458155	4211	indication	protein	Mammary Neoplasms	MEIS1
C0035258	4211	indication	protein	restless leg syndrome	MEIS1
C0151744	952	indication	protein	Myocardial Ischemia	CD38
C0024141	2214	indication	protein	Lupus Erythematosus, Systemic	FCGR3A
C0021051	2214	indication	protein	Immunologic Deficiency Syndromes	FCGR3A
C0037199	2214	indication	protein	sinusitis	FCGR3A
C0745103	336	indication	protein	Hyperlipoproteinemia Type Iia	APOA2
C0020445	336	indication	protein	Hypercholesterolemia, Familial	APOA2
C0027627	1964	indication	protein	Neoplasm Metastasis	EIF1AX
C0238463	1964	indication	protein	Papillary thyroid carcinoma	EIF1AX
C0149704	5340	indication	protein	Gingivostomatitis	PLG
C0036341	5340	indication	protein	schizophrenia	PLG
C0038362	5340	indication	protein	Stomatitis	PLG
C0009763	5340	indication	protein	conjunctivitis	PLG
C0013295	5340	indication	protein	Duodenal Ulcer	PLG
C0456909	5340	indication	protein	Blind Vision	PLG
C0020538	5340	indication	protein	Hypertensive disease	PLG
C0031099	5340	indication	protein	periodontitis	PLG
C0876973	5340	indication	protein	Infectious Disease Of Lung	PLG
C0017563	5340	indication	protein	Gingival Diseases	PLG
C0037274	5340	indication	protein	Dermatologic disorders	PLG
C1269683	5340	indication	protein	Major Depressive Disorder	PLG
C0022573	5340	indication	protein	Keratoconjunctivitis	PLG
C0017574	5340	indication	protein	gingivitis	PLG
C0018916	2324	indication	protein	Hemangioma	FLT4
C0032460	2324	indication	protein	Polycystic Ovary Syndrome	FLT4
C0025202	7424	indication	protein	melanoma	VEGFC
C1458155	7424	indication	protein	Mammary Neoplasms	VEGFC
C0005586	57113	indication	protein	bipolar disorder	TRPC7
C0042900	6503	indication	protein	vitiligo	SLA
C0011860	5770	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	PTPN1
C0019829	5770	indication	protein	Hodgkin's lymphoma	PTPN1
C0036341	5770	indication	protein	schizophrenia	PTPN1
C0021655	5770	indication	protein	Insulin Resistance	PTPN1
C0079731	5770	indication	protein	B-Cell Lymphomas	PTPN1
C0028754	5770	indication	protein	obesity	PTPN1
C0034012	29893	indication	protein	Delayed Puberty	PSMC3IP
C0025322	29893	indication	protein	Premature Menopause	PSMC3IP
C0033578	29893	indication	protein	Prostatic Neoplasms	PSMC3IP
C0029453	29893	indication	protein	Osteopenia	PSMC3IP
C0005695	8836	indication	protein	Bladder Neoplasm	GGH
C0001973	8836	indication	protein	Alcoholic Intoxication, Chronic	GGH
C0003873	8836	indication	protein	rheumatoid arthritis	GGH
C0007138	8836	indication	protein	Carcinoma, Transitional Cell	GGH
C0009404	8836	indication	protein	Colorectal Neoplasms	GGH
C0036341	5534	indication	protein	schizophrenia	PPP3R1
C0151744	5534	indication	protein	Myocardial Ischemia	PPP3R1
C0020517	6348	indication	protein	Hypersensitivity	CCL3
C0034069	6348	indication	protein	Pulmonary Fibrosis	CCL3
C0151744	6348	indication	protein	Myocardial Ischemia	CCL3
C0007786	6348	indication	protein	Brain Ischemia	CCL3
C0004153	6348	indication	protein	atherosclerosis	CCL3
C0038220	6348	indication	protein	status epilepticus	CCL3
C2239176	6348	indication	protein	hepatocellular carcinoma (HCC)	CCL3
C0242350	215	indication	protein	erectile dysfunction	ABCD1
C0001403	215	indication	protein	Addison's disease	ABCD1
C0031117	215	indication	protein	peripheral neuropathy	ABCD1
C0456909	215	indication	protein	Blind Vision	ABCD1
C0162834	215	indication	protein	Hyperpigmentation	ABCD1
C0405580	215	indication	protein	Adrenal Cortical Hypofunction	ABCD1
C0020619	215	indication	protein	hypogonadism	ABCD1
C0033975	215	indication	protein	Psychotic Disorders	ABCD1
C0014544	215	indication	protein	epilepsy	ABCD1
C0042024	215	indication	protein	urinary incontinence	ABCD1
C0036572	215	indication	protein	seizures	ABCD1
C1263846	215	indication	protein	attention-deficit/hyperactivity disorder (ADHD)	ABCD1
C0497327	215	indication	protein	Dementia	ABCD1
C0009404	225	indication	protein	Colorectal Neoplasms	ABCD2
C0311375	7130	indication	protein	Arsenic Poisoning	TNFAIP6
C0162820	7130	indication	protein	Dermatitis, Allergic Contact	TNFAIP6
C0037274	7130	indication	protein	Dermatologic disorders	TNFAIP6
C3495559	7130	indication	protein	Juvenile Arthritis	TNFAIP6
C0042963	2161	indication	protein	vomiting	F12
C0019243	2161	indication	protein	Angioedemas, Hereditary	F12
C0040038	2161	indication	protein	Thromboembolism	F12
C0020538	2161	indication	protein	Hypertensive disease	F12
C0002994	2161	indication	protein	angioedema	F12
C0009404	79695	indication	protein	Colorectal Neoplasms	GALNT12
C0002170	3694	indication	protein	Alopecia	ITGB6
C0948896	3694	indication	protein	Primary Hypogonadism	ITGB6
C0008311	3694	indication	protein	Cholangitis	ITGB6
C0020757	3694	indication	protein	Ichthyoses	ITGB6
C0034067	3694	indication	protein	Pulmonary Emphysema	ITGB6
C0014544	3694	indication	protein	epilepsy	ITGB6
C0004364	3694	indication	protein	Autoimmune Diseases	ITGB6
C0524910	3694	indication	protein	Hepatitis C, Chronic	ITGB6
C0000786	3694	indication	protein	Spontaneous Abortion	ITGB6
C0036572	3694	indication	protein	seizures	ITGB6
C0038220	6752	indication	protein	status epilepticus	SSTR2
C0023890	7448	indication	protein	hepatic cirrhosis	VTN
C0010346	7448	indication	protein	Crohn's disease	VTN
C0018801	3762	indication	protein	Heart Failure	KCNJ5
C1956346	3762	indication	protein	coronary artery disease (CAD)	KCNJ5
C0034065	3762	indication	protein	pulmonary embolism (PE)	KCNJ5
C0020621	3762	indication	protein	hypokalemia	KCNJ5
C0018790	3762	indication	protein	cardiac arrest	KCNJ5
C0020538	3762	indication	protein	Hypertensive disease	KCNJ5
C0235480	3762	indication	protein	Paroxysmal Atrial Fibrillation	KCNJ5
C0004245	3762	indication	protein	Atrioventricular Block	KCNJ5
C0001430	3762	indication	protein	Adenoma	KCNJ5
C0018802	3762	indication	protein	congestive heart failure	KCNJ5
C0020428	3762	indication	protein	hyperaldosteronism	KCNJ5
C0030297	8829	indication	protein	Pancreatic Neoplasm	NRP1
C0014175	8829	indication	protein	endometriosis	NRP1
C0033578	8829	indication	protein	Prostatic Neoplasms	NRP1
C0007117	9113	indication	protein	basal cell carcinoma (BCC)	LATS1
C0004114	9113	indication	protein	astrocytoma	LATS1
C0036341	4090	indication	protein	schizophrenia	SMAD5
C0036341	3756	indication	protein	schizophrenia	KCNH1
C0013274	3756	indication	protein	patent ductus arteriosus (PDA)	KCNH1
C0878544	3756	indication	protein	cardiomyopathy	KCNH1
C1458155	3756	indication	protein	Mammary Neoplasms	KCNH1
C0014544	3756	indication	protein	epilepsy	KCNH1
C0029463	3756	indication	protein	osteosarcoma	KCNH1
C0036572	3756	indication	protein	seizures	KCNH1
C0028326	1969	indication	protein	Noonan Syndrome	EPHA2
C0036341	1983	indication	protein	schizophrenia	EIF5
C0042963	5009	indication	protein	vomiting	OTC
C0220994	5009	indication	protein	hyperammonemia	OTC
C1527311	5009	indication	protein	Brain Edema	OTC
C0014544	5009	indication	protein	epilepsy	OTC
C0085605	5009	indication	protein	Liver Failure	OTC
C0020615	5009	indication	protein	hypoglycemia	OTC
C0006114	5009	indication	protein	Cerebral Edema	OTC
C0036572	5009	indication	protein	seizures	OTC
C0025202	3958	indication	protein	melanoma	LGALS3
C0027627	3958	indication	protein	Neoplasm Metastasis	LGALS3
C0014859	3958	indication	protein	Esophageal Neoplasms	LGALS3
C0000786	3958	indication	protein	Spontaneous Abortion	LGALS3
C0038356	3958	indication	protein	Stomach Neoplasms	LGALS3
C0003467	27030	indication	protein	anxiety	MLH3
C0011581	27030	indication	protein	Depressive disorder	MLH3
C0009806	27030	indication	protein	constipation	MLH3
C0017181	27030	indication	protein	Gastrointestinal Hemorrhage	MLH3
C0151740	27030	indication	protein	Intracranial Hypertension	MLH3
C0034885	27030	indication	protein	Rectal Neoplasms	MLH3
C0015672	27030	indication	protein	fatigue	MLH3
C0149931	27030	indication	protein	Migraine Disorders	MLH3
C0014170	27030	indication	protein	Endometrial Neoplasms	MLH3
C0014859	27030	indication	protein	Esophageal Neoplasms	MLH3
C0014544	27030	indication	protein	epilepsy	MLH3
C0007102	27030	indication	protein	Malignant Tumor Of Colon	MLH3
C0009404	27030	indication	protein	Colorectal Neoplasms	MLH3
C0027498	27030	indication	protein	Nausea and vomiting	MLH3
C0017636	27030	indication	protein	glioblastoma	MLH3
C0000737	27030	indication	protein	abdominal pain	MLH3
C0036572	27030	indication	protein	seizures	MLH3
C1263846	27030	indication	protein	attention-deficit/hyperactivity disorder (ADHD)	MLH3
C0003467	5378	indication	protein	anxiety	PMS1
C0011581	5378	indication	protein	Depressive disorder	PMS1
C0009806	5378	indication	protein	constipation	PMS1
C0017181	5378	indication	protein	Gastrointestinal Hemorrhage	PMS1
C0151740	5378	indication	protein	Intracranial Hypertension	PMS1
C0034885	5378	indication	protein	Rectal Neoplasms	PMS1
C0015672	5378	indication	protein	fatigue	PMS1
C0149931	5378	indication	protein	Migraine Disorders	PMS1
C0014544	5378	indication	protein	epilepsy	PMS1
C0007102	5378	indication	protein	Malignant Tumor Of Colon	PMS1
C0027498	5378	indication	protein	Nausea and vomiting	PMS1
C0017636	5378	indication	protein	glioblastoma	PMS1
C0000737	5378	indication	protein	abdominal pain	PMS1
C0036572	5378	indication	protein	seizures	PMS1
C1263846	5378	indication	protein	attention-deficit/hyperactivity disorder (ADHD)	PMS1
C0038379	7045	indication	protein	Strabismus	TGFBI
C0011881	7045	indication	protein	diabetic nephropathy	TGFBI
C0010043	7045	indication	protein	Corneal Ulcer	TGFBI
C0000786	7045	indication	protein	Spontaneous Abortion	TGFBI
C0001418	4288	indication	protein	Adenocarcinoma	MKI67
C0031117	4288	indication	protein	peripheral neuropathy	MKI67
C0033860	4288	indication	protein	psoriasis	MKI67
C0009375	4288	indication	protein	Colonic Neoplasms	MKI67
C0919267	4288	indication	protein	Ovarian Neoplasm	MKI67
C1458155	4288	indication	protein	Mammary Neoplasms	MKI67
C0009404	4288	indication	protein	Colorectal Neoplasms	MKI67
C0036341	56990	indication	protein	schizophrenia	CDC42SE2
C0025202	22914	indication	protein	melanoma	KLRK1
C0023487	3683	indication	protein	acute promyelocytic leukemia (APL)	ITGAL
C0004943	3683	indication	protein	Behcet Syndrome	ITGAL
C0009404	2199	indication	protein	Colorectal Neoplasms	FBLN2
C0027051	3586	indication	protein	Myocardial Infarction	IL10
C0009324	3586	indication	protein	ulcerative colitis	IL10
C0038363	3586	indication	protein	Aphthous Stomatitis	IL10
C0020523	3586	indication	protein	Immediate Hypersensitivity	IL10
C0003862	3586	indication	protein	joint pain	IL10
C0149745	3586	indication	protein	Oral Ulcer	IL10
C0017181	3586	indication	protein	Gastrointestinal Hemorrhage	IL10
C0231528	3586	indication	protein	muscle pain	IL10
C0042487	3586	indication	protein	Venous Thrombosis	IL10
C0024141	3586	indication	protein	Lupus Erythematosus, Systemic	IL10
C0036341	3586	indication	protein	schizophrenia	IL10
C0042384	3586	indication	protein	Vasculitis	IL10
C0001973	3586	indication	protein	Alcoholic Intoxication, Chronic	IL10
C0007131	3586	indication	protein	Non-Small Cell Lung Carcinoma	IL10
C0021390	3586	indication	protein	inflammatory bowel disease	IL10
C0033578	3586	indication	protein	Prostatic Neoplasms	IL10
C0025289	3586	indication	protein	meningitis	IL10
C0003873	3586	indication	protein	rheumatoid arthritis	IL10
C0162820	3586	indication	protein	Dermatitis, Allergic Contact	IL10
C0029191	3586	indication	protein	Orchitis	IL10
C0019202	3586	indication	protein	Wilson's disease	IL10
C0033581	3586	indication	protein	prostatitis	IL10
C0015672	3586	indication	protein	fatigue	IL10
C0702166	3586	indication	protein	Acne	IL10
C0149931	3586	indication	protein	Migraine Disorders	IL10
C0013182	3586	indication	protein	Drug Allergy	IL10
C0010346	3586	indication	protein	Crohn's disease	IL10
C0022104	3586	indication	protein	irritable bowel syndrome	IL10
C0011854	3586	indication	protein	Diabetes Mellitus, Insulin-Dependent	IL10
C0003864	3586	indication	protein	Arthritis	IL10
C0015967	3586	indication	protein	fever	IL10
C0004352	3586	indication	protein	Autistic Disorder	IL10
C1269683	3586	indication	protein	Major Depressive Disorder	IL10
C0027498	3586	indication	protein	Nausea and vomiting	IL10
C0004943	3586	indication	protein	Behcet Syndrome	IL10
C0014356	3586	indication	protein	Enterocolitis	IL10
C0024121	3586	indication	protein	Lung Neoplasms	IL10
C0011615	3586	indication	protein	Dermatitis, Atopic	IL10
C0000737	3586	indication	protein	abdominal pain	IL10
C0018418	558	indication	protein	Gynecomastia	AXL
C0271623	558	indication	protein	Hypogonadotropic Hypogonadism	AXL
C0011881	558	indication	protein	diabetic nephropathy	AXL
C0010417	558	indication	protein	Cryptorchidism	AXL
C0022665	558	indication	protein	Kidney Neoplasm	AXL
C0032460	8463	indication	protein	Polycystic Ovary Syndrome	TEAD2
C0002874	5551	indication	protein	Aplastic Anemia	PRF1
C0002871	5551	indication	protein	anemia	PRF1
C0024305	5551	indication	protein	non-Hodgkin lymphoma (NHL)	PRF1
C0151740	5551	indication	protein	Intracranial Hypertension	PRF1
C0014038	5551	indication	protein	Encephalitis	PRF1
C0025289	5551	indication	protein	meningitis	PRF1
C0004352	5551	indication	protein	Autistic Disorder	PRF1
C0014544	5551	indication	protein	epilepsy	PRF1
C0040034	5551	indication	protein	thrombocytopenia	PRF1
C0020625	5551	indication	protein	hyponatremia	PRF1
C0024299	5551	indication	protein	Lymphoma	PRF1
C0036572	5551	indication	protein	seizures	PRF1
C0030297	2494	indication	protein	Pancreatic Neoplasm	NR5A2
C0003128	2494	indication	protein	Anovulation	NR5A2
C0021361	2494	indication	protein	Female Infertility	NR5A2
C0033578	1605	indication	protein	Prostatic Neoplasms	DAG1
C0024141	712	indication	protein	Lupus Erythematosus, Systemic	C1QA
C0036341	712	indication	protein	schizophrenia	C1QA
C0015230	712	indication	protein	Exanthema	C1QA
C0021051	1794	indication	protein	Immunologic Deficiency Syndromes	DOCK2
C0023418	8877	indication	protein	Leukemia	SPHK1
C0009324	8877	indication	protein	ulcerative colitis	SPHK1
C3463824	8877	indication	protein	Myelodysplastic Syndrome	SPHK1
C0036341	9685	indication	protein	schizophrenia	CLINT1
C0271623	5449	indication	protein	Hypogonadotropic Hypogonadism	POU1F1
C0009806	5449	indication	protein	constipation	POU1F1
C0020676	5449	indication	protein	hypothyroidism	POU1F1
C0021359	5449	indication	protein	infertility	POU1F1
C0029453	5449	indication	protein	Osteopenia	POU1F1
C0020649	5449	indication	protein	hypotension	POU1F1
C0015672	5449	indication	protein	fatigue	POU1F1
C0020615	5449	indication	protein	hypoglycemia	POU1F1
C0013338	5449	indication	protein	Pituitary Dwarfism	POU1F1
C0027627	5008	indication	protein	Neoplasm Metastasis	OSM
C3495559	5008	indication	protein	Juvenile Arthritis	OSM
C0011616	5008	indication	protein	contact dermatitis	OSM
C0027051	4049	indication	protein	Myocardial Infarction	LTA
C0019151	4049	indication	protein	hepatic encephalopathy (HE)	LTA
C0036341	4049	indication	protein	schizophrenia	LTA
C1956346	4049	indication	protein	coronary artery disease (CAD)	LTA
C0003872	4049	indication	protein	psoriatic arthritis	LTA
C1269683	4049	indication	protein	Major Depressive Disorder	LTA
C0024121	475	indication	protein	Lung Neoplasms	ATOX1
C0456909	2760	indication	protein	Blind Vision	GM2A
C0014544	2760	indication	protein	epilepsy	GM2A
C0036572	2760	indication	protein	seizures	GM2A
C0497327	2760	indication	protein	Dementia	GM2A
C0030567	1728	indication	protein	Parkinson's Disease	NQO1
C0004096	1728	indication	protein	asthma	NQO1
C0036341	1728	indication	protein	schizophrenia	NQO1
C0001973	1728	indication	protein	Alcoholic Intoxication, Chronic	NQO1
C0023470	1728	indication	protein	Myeloid Leukemia	NQO1
C0007131	1728	indication	protein	Non-Small Cell Lung Carcinoma	NQO1
C0033578	1728	indication	protein	Prostatic Neoplasms	NQO1
C0019080	1728	indication	protein	hemorrhage	NQO1
C0026764	1728	indication	protein	multiple myeloma	NQO1
C1458155	1728	indication	protein	Mammary Neoplasms	NQO1
C0236663	1728	indication	protein	Alcohol Withdrawal Syndrome	NQO1
C0009404	1728	indication	protein	Colorectal Neoplasms	NQO1
C0011616	1728	indication	protein	contact dermatitis	NQO1
C0028754	1728	indication	protein	obesity	NQO1
C0002871	9419	indication	protein	anemia	CRIPT
C0018801	2395	indication	protein	Heart Failure	FXN
C0878544	2395	indication	protein	cardiomyopathy	FXN
C0011849	2395	indication	protein	diabetes mellitus	FXN
C0018802	2395	indication	protein	congestive heart failure	FXN
C0007194	2395	indication	protein	Hypertrophic Cardiomyopathy	FXN
C0028738	2395	indication	protein	nystagmus	FXN
C0030297	5727	indication	protein	Pancreatic Neoplasm	PTCH1
C0038379	5727	indication	protein	Strabismus	PTCH1
C0006118	5727	indication	protein	Brain Neoplasms	PTCH1
C0017601	5727	indication	protein	glaucoma	PTCH1
C0037286	5727	indication	protein	Skin Neoplasms	PTCH1
C0025149	5727	indication	protein	medulloblastoma	PTCH1
C0007117	5727	indication	protein	basal cell carcinoma (BCC)	PTCH1
C0035412	5727	indication	protein	rhabdomyosarcoma	PTCH1
C0014544	5727	indication	protein	epilepsy	PTCH1
C0036572	5727	indication	protein	seizures	PTCH1
C0038454	54498	indication	protein	stroke	SMOX
C0038379	8643	indication	protein	Strabismus	PTCH2
C0017601	8643	indication	protein	glaucoma	PTCH2
C0025149	8643	indication	protein	medulloblastoma	PTCH2
C0007117	8643	indication	protein	basal cell carcinoma (BCC)	PTCH2
C0036323	7078	indication	protein	schistosomiasis	TIMP3
C0004096	7078	indication	protein	asthma	TIMP3
C0242383	7078	indication	protein	Age Related Macular Degeneration	TIMP3
C0009319	7078	indication	protein	colitis	TIMP3
C0000786	7078	indication	protein	Spontaneous Abortion	TIMP3
C0038356	7078	indication	protein	Stomach Neoplasms	TIMP3
C0029463	4486	indication	protein	osteosarcoma	MST1R
C1269683	5801	indication	protein	Major Depressive Disorder	PTPRR
C0036341	84867	indication	protein	schizophrenia	PTPN5
C0012739	3053	indication	protein	Disseminated Intravascular Coagulation	SERPIND1
C0398623	3053	indication	protein	Thrombophilia	SERPIND1
C1861172	3053	indication	protein	Venous Thromboembolism	SERPIND1
C0027819	83593	indication	protein	neuroblastoma	RASSF5
C0022665	83593	indication	protein	Kidney Neoplasm	RASSF5
C0038325	4924	indication	protein	Stevens-Johnson Syndrome	NUCB1
C0011581	1394	indication	protein	Depressive disorder	CRHR1
C0005586	1394	indication	protein	bipolar disorder	CRHR1
C0003469	1394	indication	protein	Anxiety Disorders	CRHR1
C0001973	1394	indication	protein	Alcoholic Intoxication, Chronic	CRHR1
C0033975	1394	indication	protein	Psychotic Disorders	CRHR1
C1269683	1394	indication	protein	Major Depressive Disorder	CRHR1
C0003123	1394	indication	protein	anorexia	CRHR1
C0011616	1394	indication	protein	contact dermatitis	CRHR1
C0011581	7349	indication	protein	Depressive disorder	UCN
C0003469	7349	indication	protein	Anxiety Disorders	UCN
C0020649	7349	indication	protein	hypotension	UCN
C0011581	1393	indication	protein	Depressive disorder	CRHBP
C0005586	1393	indication	protein	bipolar disorder	CRHBP
C0001973	1393	indication	protein	Alcoholic Intoxication, Chronic	CRHBP
C1269683	1393	indication	protein	Major Depressive Disorder	CRHBP
C0870082	1643	indication	protein	Hyperkeratosis	DDB2
C0038379	1643	indication	protein	Strabismus	DDB2
C0025202	1643	indication	protein	melanoma	DDB2
C0003862	1643	indication	protein	joint pain	DDB2
C0022568	1643	indication	protein	Keratitis	DDB2
C0009763	1643	indication	protein	conjunctivitis	DDB2
C0259817	1643	indication	protein	Xerosis	DDB2
C0007117	1643	indication	protein	basal cell carcinoma (BCC)	DDB2
C0015672	1643	indication	protein	fatigue	DDB2
C0015967	1643	indication	protein	fever	DDB2
C0010417	1643	indication	protein	Cryptorchidism	DDB2
C0020619	1643	indication	protein	hypogonadism	DDB2
C0023890	3484	indication	protein	hepatic cirrhosis	IGFBP1
C0014175	3484	indication	protein	endometriosis	IGFBP1
C0023892	3484	indication	protein	Biliary Cirrhosis	IGFBP1
C0009375	3484	indication	protein	Colonic Neoplasms	IGFBP1
C0000786	3484	indication	protein	Spontaneous Abortion	IGFBP1
C0036572	3456	indication	protein	seizures	IFNB1
C0025202	328	indication	protein	melanoma	APEX1
C0033578	328	indication	protein	Prostatic Neoplasms	APEX1
C2239176	328	indication	protein	hepatocellular carcinoma (HCC)	APEX1
C0038356	328	indication	protein	Stomach Neoplasms	APEX1
C0036572	328	indication	protein	seizures	APEX1
C0005586	4314	indication	protein	bipolar disorder	MMP3
C0031117	4314	indication	protein	peripheral neuropathy	MMP3
C0036341	4314	indication	protein	schizophrenia	MMP3
C1956346	4314	indication	protein	coronary artery disease (CAD)	MMP3
C0948480	4314	indication	protein	coronary artery restenosis	MMP3
C1458155	4314	indication	protein	Mammary Neoplasms	MMP3
C0004114	4314	indication	protein	astrocytoma	MMP3
C0022661	2168	indication	protein	chronic renal failure	FABP1
C0030567	683	indication	protein	Parkinson's Disease	BST1
C0024115	683	indication	protein	Lung diseases	BST1
C0033578	51227	indication	protein	Prostatic Neoplasms	PIGP
C0040038	5277	indication	protein	Thromboembolism	PIGA
C0024790	5277	indication	protein	Paroxysmal Nocturnal Hemoglobinuria	PIGA
C0398623	5277	indication	protein	Thrombophilia	PIGA
C0037769	5277	indication	protein	Infantile Spasms	PIGA
C0014550	5277	indication	protein	Epilepsies, Myoclonic	PIGA
C0027627	6387	indication	protein	Neoplasm Metastasis	CXCL12
C0022116	6387	indication	protein	Ischemia	CXCL12
C1956346	6387	indication	protein	coronary artery disease (CAD)	CXCL12
C0033578	6387	indication	protein	Prostatic Neoplasms	CXCL12
C1458155	6387	indication	protein	Mammary Neoplasms	CXCL12
C2239176	6387	indication	protein	hepatocellular carcinoma (HCC)	CXCL12
C0017638	4603	indication	protein	Glioma	MYBL1
C0032460	4603	indication	protein	Polycystic Ovary Syndrome	MYBL1
C0001973	10438	indication	protein	Alcoholic Intoxication, Chronic	C1D
C0011860	640	indication	protein	Diabetes Mellitus, Non-Insulin-Dependent	BLK
C0024141	640	indication	protein	Lupus Erythematosus, Systemic	BLK
C0026691	640	indication	protein	Mucocutaneous Lymph Node Syndrome	BLK
C0003873	640	indication	protein	rheumatoid arthritis	BLK
C0028754	640	indication	protein	obesity	BLK
C0011616	3108	indication	protein	contact dermatitis	HLA-DMA
C0026769	3123	indication	protein	multiple sclerosis	HLA-DRB1
C0011334	3123	indication	protein	cavities	HLA-DRB1
C0009324	3123	indication	protein	ulcerative colitis	HLA-DRB1
C0013404	3123	indication	protein	Dyspnea	HLA-DRB1
C0020517	3123	indication	protein	Hypersensitivity	HLA-DRB1
C0751362	3123	indication	protein	Narcolepsy-Cataplexy Syndrome	HLA-DRB1
C0003862	3123	indication	protein	joint pain	HLA-DRB1
C0034069	3123	indication	protein	Pulmonary Fibrosis	HLA-DRB1
C1384606	3123	indication	protein	dyspareunia	HLA-DRB1
C0024305	3123	indication	protein	non-Hodgkin lymphoma (NHL)	HLA-DRB1
C0004096	3123	indication	protein	asthma	HLA-DRB1
C0024301	3123	indication	protein	follicular lymphoma	HLA-DRB1
C0005586	3123	indication	protein	bipolar disorder	HLA-DRB1
C0033860	3123	indication	protein	psoriasis	HLA-DRB1
C0024141	3123	indication	protein	Lupus Erythematosus, Systemic	HLA-DRB1
C0036341	3123	indication	protein	schizophrenia	HLA-DRB1
C0017168	3123	indication	protein	gastroesophageal reflux disease (GERD)	HLA-DRB1
C0014743	3123	indication	protein	Erythema Nodosum	HLA-DRB1
C0018834	3123	indication	protein	heartburn	HLA-DRB1
C0042164	3123	indication	protein	Uveitis	HLA-DRB1
C0005138	3123	indication	protein	Berylliosis	HLA-DRB1
C0003873	3123	indication	protein	rheumatoid arthritis	HLA-DRB1
C0037299	3123	indication	protein	skin ulcer	HLA-DRB1
C0030305	3123	indication	protein	pancreatitis	HLA-DRB1
C0027404	3123	indication	protein	narcolepsy	HLA-DRB1
C0015672	3123	indication	protein	fatigue	HLA-DRB1
C0013182	3123	indication	protein	Drug Allergy	HLA-DRB1
C0010346	3123	indication	protein	Crohn's disease	HLA-DRB1
C0015230	3123	indication	protein	Exanthema	HLA-DRB1
C0011854	3123	indication	protein	Diabetes Mellitus, Insulin-Dependent	HLA-DRB1
C0003864	3123	indication	protein	Arthritis	HLA-DRB1
