node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
DB09205	151	drug	protein	Moxisylyte	ADRA2B
DB00457	151	drug	protein	prazosin	ADRA2B
DB01136	151	drug	protein	carvedilol	ADRA2B
DB00935	151	drug	protein	oxymetazoline	ADRA2B
DB00697	151	drug	protein	tizanidine	ADRA2B
DB09167	151	drug	protein	dosulepin	ADRA2B
DB11273	151	drug	protein	DIHYDROERGOCORNINE	ADRA2B
DB00334	151	drug	protein	olanzapine	ADRA2B
DB01018	151	drug	protein	guanfacine	ADRA2B
DB00734	151	drug	protein	risperidone	ADRA2B
DB06262	151	drug	protein	droxidopa	ADRA2B
DB06707	151	drug	protein	levonordefrin	ADRA2B
DB00806	151	drug	protein	pentoxifylline	ADRA2B
DB00543	151	drug	protein	amoxapine	ADRA2B
DB06148	151	drug	protein	mianserin	ADRA2B
DB00540	151	drug	protein	nortriptyline	ADRA2B
DB01365	151	drug	protein	mephentermine	ADRA2B
DB00692	151	drug	protein	phentolamine	ADRA2B
DB00575	151	drug	protein	clonidine	ADRA2B
DB00182	151	drug	protein	Amphetamine	ADRA2B
DB01392	151	drug	protein	yohimbine	ADRA2B
DB00668	151	drug	protein	epinephrine	ADRA2B
DB00408	151	drug	protein	loxapine	ADRA2B
DB01200	151	drug	protein	bromocriptine	ADRA2B
DB01403	151	drug	protein	levomepromazine	ADRA2B
DB01224	151	drug	protein	quetiapine	ADRA2B
DB00964	151	drug	protein	apraclonidine	ADRA2B
DB01142	151	drug	protein	doxepin	ADRA2B
DB01186	151	drug	protein	Pergolide	ADRA2B
DB00248	151	drug	protein	cabergoline	ADRA2B
DB09225	151	drug	protein	zotepine	ADRA2B
DB06216	151	drug	protein	asenapine	ADRA2B
DB00246	151	drug	protein	ziprasidone	ADRA2B
DB00629	151	drug	protein	Guanabenz	ADRA2B
DB00714	151	drug	protein	Apomorphine	ADRA2B
DB00968	151	drug	protein	methyldopa	ADRA2B
DB09304	151	drug	protein	setiptiline	ADRA2B
DB01577	151	drug	protein	Methamphetamine	ADRA2B
DB04846	151	drug	protein	celiprolol	ADRA2B
DB00370	151	drug	protein	mirtazapine	ADRA2B
DB01049	151	drug	protein	Ergoloid mesylate	ADRA2B
DB00413	151	drug	protein	pramipexole	ADRA2B
DB00797	151	drug	protein	tolazoline	ADRA2B
DB00363	151	drug	protein	clozapine	ADRA2B
DB00477	151	drug	protein	chlorpromazine	ADRA2B
DB01238	152	drug	protein	aripiprazole	ADRA2C
DB06694	152	drug	protein	xylometazoline	ADRA2C
DB00397	152	drug	protein	Phenylpropanolamine	ADRA2C
DB00368	152	drug	protein	norepinephrine	ADRA2C
DB00484	152	drug	protein	brimonidine	ADRA2C
DB09229	152	drug	protein	Aranidipine	ADRA2C
DB00925	152	drug	protein	phenoxybenzamine	ADRA2C
DB00589	152	drug	protein	lisuride	ADRA2C
DB04855	152	drug	protein	dronedarone	ADRA2C
DB01151	152	drug	protein	desipramine	ADRA2C
DB01267	152	drug	protein	paliperidone	ADRA2C
DB00934	152	drug	protein	maprotiline	ADRA2C
DB13345	152	drug	protein	DIHYDROERGOCRISTINE	ADRA2C
DB00268	152	drug	protein	ropinirole	ADRA2C
DB06153	152	drug	protein	pizotifen	ADRA2C
DB00800	152	drug	protein	fenoldopam	ADRA2C
DB09205	152	drug	protein	Moxisylyte	ADRA2C
DB00457	152	drug	protein	prazosin	ADRA2C
DB01136	152	drug	protein	carvedilol	ADRA2C
DB00935	152	drug	protein	oxymetazoline	ADRA2C
DB00697	152	drug	protein	tizanidine	ADRA2C
DB09128	152	drug	protein	brexpiprazole	ADRA2C
DB08815	152	drug	protein	lurasidone	ADRA2C
DB09167	152	drug	protein	dosulepin	ADRA2C
DB11273	152	drug	protein	DIHYDROERGOCORNINE	ADRA2C
DB00334	152	drug	protein	olanzapine	ADRA2C
DB01018	152	drug	protein	guanfacine	ADRA2C
DB00734	152	drug	protein	risperidone	ADRA2C
DB06262	152	drug	protein	droxidopa	ADRA2C
DB06707	152	drug	protein	levonordefrin	ADRA2C
DB00543	152	drug	protein	amoxapine	ADRA2C
DB06148	152	drug	protein	mianserin	ADRA2C
DB00540	152	drug	protein	nortriptyline	ADRA2C
DB01365	152	drug	protein	mephentermine	ADRA2C
DB00692	152	drug	protein	phentolamine	ADRA2C
DB00575	152	drug	protein	clonidine	ADRA2C
DB00182	152	drug	protein	Amphetamine	ADRA2C
DB12478	152	drug	protein	piribedil	ADRA2C
DB01392	152	drug	protein	yohimbine	ADRA2C
DB00668	152	drug	protein	epinephrine	ADRA2C
DB00408	152	drug	protein	loxapine	ADRA2C
DB01200	152	drug	protein	bromocriptine	ADRA2C
DB01403	152	drug	protein	levomepromazine	ADRA2C
DB01224	152	drug	protein	quetiapine	ADRA2C
DB00964	152	drug	protein	apraclonidine	ADRA2C
DB01142	152	drug	protein	doxepin	ADRA2C
DB01186	152	drug	protein	Pergolide	ADRA2C
DB00248	152	drug	protein	cabergoline	ADRA2C
DB06216	152	drug	protein	asenapine	ADRA2C
DB00246	152	drug	protein	ziprasidone	ADRA2C
DB00714	152	drug	protein	Apomorphine	ADRA2C
DB00968	152	drug	protein	methyldopa	ADRA2C
DB04946	152	drug	protein	iloperidone	ADRA2C
DB09304	152	drug	protein	setiptiline	ADRA2C
DB01577	152	drug	protein	Methamphetamine	ADRA2C
DB04846	152	drug	protein	celiprolol	ADRA2C
DB00370	152	drug	protein	mirtazapine	ADRA2C
DB01049	152	drug	protein	Ergoloid mesylate	ADRA2C
DB00413	152	drug	protein	pramipexole	ADRA2C
DB00797	152	drug	protein	tolazoline	ADRA2C
DB00363	152	drug	protein	clozapine	ADRA2C
DB00477	152	drug	protein	chlorpromazine	ADRA2C
DB12010	3645	drug	protein	fostamatinib	INSRR
DB00114	587	drug	protein	Pyridoxal Phosphate	BCAT2
DB00167	587	drug	protein	L-Isoleucine	BCAT2
DB00142	587	drug	protein	L-Glutamic Acid	BCAT2
DB00640	136	drug	protein	adenosine	ADORA2B
DB00201	136	drug	protein	caffeine	ADORA2B
DB00824	136	drug	protein		ADORA2B
DB00806	136	drug	protein	pentoxifylline	ADORA2B
DB11757	136	drug	protein	istradefylline	ADORA2B
DB04932	136	drug	protein	Defibrotide	ADORA2B
DB06213	136	drug	protein	regadenoson	ADORA2B
DB00277	136	drug	protein	Theophylline	ADORA2B
DB00652	10280	drug	protein	Pentazocine	SIGMAR1
DB01708	10280	drug	protein	Dehydroepiandrosterone	SIGMAR1
DB01104	10280	drug	protein	sertraline	SIGMAR1
DB00514	10280	drug	protein	dextromethorphan	SIGMAR1
DB00540	10280	drug	protein	nortriptyline	SIGMAR1
DB00704	10280	drug	protein	naltrexone	SIGMAR1
DB00321	10280	drug	protein	amitriptyline	SIGMAR1
DB09014	10280	drug	protein	Captodiame	SIGMAR1
DB00056	945	drug	protein	Gemtuzumab ozogamicin	CD33
DB01708	116443	drug	protein	Dehydroepiandrosterone	GRIN3A
DB00193	116443	drug	protein	tramadol	GRIN3A
DB00514	116443	drug	protein	dextromethorphan	GRIN3A
DB00996	116443	drug	protein	gabapentin	GRIN3A
DB06151	116443	drug	protein	acetylcysteine	GRIN3A
DB00949	116443	drug	protein	felbamate	GRIN3A
DB00898	116443	drug	protein	Ethanol	GRIN3A
DB00392	116443	drug	protein	profenamine	GRIN3A
DB01043	116443	drug	protein	memantine	GRIN3A
DB04896	116443	drug	protein	milnacipran	GRIN3A
DB01174	116443	drug	protein	Phenobarbital	GRIN3A
DB09481	116443	drug	protein	magnesium carbonate	GRIN3A
DB00418	116443	drug	protein	Secobarbital	GRIN3A
DB00659	116443	drug	protein	acamprosate	GRIN3A
DB01173	116443	drug	protein	orphenadrine	GRIN3A
DB00915	116443	drug	protein	amantadine	GRIN3A
DB00289	116443	drug	protein	atomoxetine	GRIN3A
DB00312	116443	drug	protein	Pentobarbital	GRIN3A
DB00142	116443	drug	protein	L-Glutamic Acid	GRIN3A
DB12010	5603	drug	protein	fostamatinib	MAPK13
DB00836	5443	drug	protein	loperamide	POMC
DB00136	3206	drug	protein	calcitriol	HOXA10
DB00126	54681	drug	protein	Vitamin C	P4HTM
DB00157	131	drug	protein	NADH	ADH7
DB08885	7423	drug	protein	AFLIBERCEPT	VEGFB
DB06243	89874	drug	protein	eflornithine	SLC25A21
DB04951	5045	drug	protein	pirfenidone	FURIN
DB08818	3161	drug	protein		HMMR
hyaluronic-acid	3161	drug	protein		HMMR
DB00120	23428	drug	protein	L-Phenylalanine	SLC7A8
DB12010	7016	drug	protein	fostamatinib	TESK1
clebopride	43	drug	protein		ACHE
DB00674	43	drug	protein	galantamine	ACHE
DB00545	43	drug	protein	mestinon	ACHE
DB00122	43	drug	protein	Choline	ACHE
DB00843	43	drug	protein	donepezil	ACHE
DB00382	43	drug	protein	tacrine	ACHE
DB00677	43	drug	protein	isoflurophate	ACHE
DB14006	43	drug	protein	choline salicylate	ACHE
DB01122	43	drug	protein	ambenonium	ACHE
DB03128	43	drug	protein	acetylcholine	ACHE
DB00411	43	drug	protein	carbachol	ACHE
DB00989	43	drug	protein	rivastigmine	ACHE
DB01364	43	drug	protein	ephedrine	ACHE
DB01400	43	drug	protein	neostigmine	ACHE
DB00944	43	drug	protein	demecarium	ACHE
DB00805	43	drug	protein	minaprine	ACHE
DB00981	43	drug	protein	physostigmine	ACHE
DB00733	43	drug	protein	pralidoxime	ACHE
pralidoxime-chloride	43	drug	protein		ACHE
DB00449	43	drug	protein	dipivefrine	ACHE
DB12153	43	drug	protein	citicoline	ACHE
DB01010	43	drug	protein	edrophonium	ACHE
DB01233	43	drug	protein	metoclopramide	ACHE
methylene-blue	43	drug	protein		ACHE
DB00863	43	drug	protein	ranitidine	ACHE
DB03852	43	drug	protein	eucalyptol	ACHE
DB01199	43	drug	protein	tubocurarine	ACHE
DB12010	5063	drug	protein	fostamatinib	PAK3
DB00071	1509	drug	protein	insulin, neutral	CTSD
DB00030	1509	drug	protein	insulin human	CTSD
DB00999	762	drug	protein	hydrochlorothiazide	CA4
DB00869	762	drug	protein	dorzolamide	CA4
DB00819	762	drug	protein	acetazolamide	CA4
DB00703	762	drug	protein	methazolamide	CA4
DB00562	762	drug	protein	benzthiazide	CA4
DB00909	762	drug	protein	zonisamide	CA4
DB01194	762	drug	protein	brinzolamide	CA4
DB00311	762	drug	protein	ethoxzolamide	CA4
DB03255	762	drug	protein	Phenol	CA4
DB00880	762	drug	protein	chlorothiazide	CA4
DB00232	762	drug	protein	methyclothiazide	CA4
DB00273	762	drug	protein	topiramate	CA4
DB00774	762	drug	protein	hydroflumethiazide	CA4
DB01021	762	drug	protein	trichlormethiazide	CA4
DB01144	762	drug	protein	diclofenamide	CA4
DB00436	762	drug	protein	bendroflumethiazide	CA4
DB00606	762	drug	protein	cyclothiazide	CA4
DB00310	762	drug	protein	chlorthalidone	CA4
DB04665	762	drug	protein	coumarin	CA4
DB12010	2046	drug	protein	fostamatinib	EPHA8
DB05294	2046	drug	protein	vandetanib	EPHA8
DB06372	3557	drug	protein	Rilonacept	IL1RN
DB09301	627	drug	protein	CHONDROITIN SODIUM	BDNF
DB09043	2740	drug	protein	Albiglutide	GLP1R
DB06655	2740	drug	protein	liraglutide	GLP1R
DB13928	2740	drug	protein		GLP1R
DB00040	2740	drug	protein	Glucagon recombinant	GLP1R
DB09045	2740	drug	protein	Dulaglutide	GLP1R
DB09265	2740	drug	protein	Lixisenatide	GLP1R
DB01276	2740	drug	protein	exenatide	GLP1R
DB00697	11188	drug	protein	tizanidine	NISCH
DB00834	354	drug	protein	mifepristone	KLK3
DB01593	5265	drug	protein	zinc	SERPINA1
DB06616	11183	drug	protein	bosutinib	MAP4K5
DB12010	11183	drug	protein	fostamatinib	MAP4K5
DB00201	5291	drug	protein	caffeine	PIK3CB
DB12483	5291	drug	protein	copanlisib	PIK3CB
DB09054	5291	drug	protein	idelalisib	PIK3CB
DB00403	886	drug	protein	Ceruletide	CCKAR
DB12010	51347	drug	protein	fostamatinib	TAOK3
DB05679	3593	drug	protein	Ustekinumab	IL12B
DB00852	22926	drug	protein	Pseudoephedrine	ATF6
DB01438	6323	drug	protein	Phenazopyridine	SCN1A
DB04855	6323	drug	protein	dronedarone	SCN1A
DB05541	6323	drug	protein	brivaracetam	SCN1A
DB00909	6323	drug	protein	zonisamide	SCN1A
DB00754	6323	drug	protein	ethotoin	SCN1A
DB00281	6323	drug	protein	lidocaine	SCN1A
DB00313	6323	drug	protein	Valproic Acid	SCN1A
DB01202	6323	drug	protein	levetiracetam	SCN1A
DB06218	6323	drug	protein	lacosamide	SCN1A
DB09085	6323	drug	protein	tetracaine	SCN1A
DB00555	6323	drug	protein	lamotrigine	SCN1A
DB00794	6323	drug	protein	primidone	SCN1A
DB00273	6323	drug	protein	topiramate	SCN1A
DB00776	6323	drug	protein	oxcarbazepine	SCN1A
DB00252	6323	drug	protein	phenytoin	SCN1A
DB09119	6323	drug	protein	eslicarbazepine-acetate	SCN1A
DB01595	6323	drug	protein	Nitrazepam	SCN1A
DB01121	6323	drug	protein	phenacemide	SCN1A
DB00532	6323	drug	protein	mephenytoin	SCN1A
DB06201	6323	drug	protein	rufinamide	SCN1A
DB00564	6323	drug	protein	carbamazepine	SCN1A
DB00740	6323	drug	protein	riluzole	SCN1A
DB00661	6331	drug	protein	verapamil	SCN5A
DB00868	6331	drug	protein	benzonatate	SCN5A
DB00280	6331	drug	protein	disopyramide	SCN5A
DB06217	6331	drug	protein	vernakalant	SCN5A
DB01426	6331	drug	protein	ajmaline	SCN5A
DB00192	6331	drug	protein		SCN5A
DB00680	6331	drug	protein	moracizine	SCN5A
DB05541	6331	drug	protein	brivaracetam	SCN5A
DB00909	6331	drug	protein	zonisamide	SCN5A
DB00754	6331	drug	protein	ethotoin	SCN5A
DB01056	6331	drug	protein	tocainide	SCN5A
DB00281	6331	drug	protein	lidocaine	SCN5A
DB00313	6331	drug	protein	Valproic Acid	SCN5A
DB00527	6331	drug	protein	cinchocaine	SCN5A
DB00379	6331	drug	protein	mexiletine	SCN5A
DB01320	6331	drug	protein	fosphenytoin	SCN5A
DB06218	6331	drug	protein	lacosamide	SCN5A
DB01182	6331	drug	protein	propafenone	SCN5A
DB01035	6331	drug	protein	procainamide	SCN5A
DB09085	6331	drug	protein	tetracaine	SCN5A
DB00645	6331	drug	protein	dyclonine	SCN5A
DB00555	6331	drug	protein	lamotrigine	SCN5A
DB00794	6331	drug	protein	primidone	SCN5A
DB00273	6331	drug	protein	topiramate	SCN5A
DB00776	6331	drug	protein	oxcarbazepine	SCN5A
DB00252	6331	drug	protein	phenytoin	SCN5A
DB09119	6331	drug	protein	eslicarbazepine-acetate	SCN5A
DB00908	6331	drug	protein	quinidine	SCN5A
DB01121	6331	drug	protein	phenacemide	SCN5A
DB01429	6331	drug	protein	aprindine	SCN5A
DB00243	6331	drug	protein	ranolazine	SCN5A
DB00532	6331	drug	protein	mephenytoin	SCN5A
DB06201	6331	drug	protein	rufinamide	SCN5A
DB01228	6331	drug	protein	Encainide	SCN5A
DB00564	6331	drug	protein	carbamazepine	SCN5A
DB01195	6331	drug	protein	flecainide	SCN5A
DB00740	6331	drug	protein	riluzole	SCN5A
DB00852	4772	drug	protein	Pseudoephedrine	NFATC1
DB00036	7035	drug	protein	Coagulation factor VIIa Recombinant Human	TFPI
DB09332	2158	drug	protein	Kappadione	F9
DB13999	2158	drug	protein	MOROCTOCOG ALFA	F9
DB00025	2158	drug	protein		F9
DB09109	2158	drug	protein	TUROCTOCOG ALFA	F9
DB00170	2158	drug	protein	menadione	F9
DB00024	7253	drug	protein		TSHR
DB00055	1356	drug	protein		CP
DB01592	1356	drug	protein	Iron	CP
DB01593	1356	drug	protein	zinc	CP
DB05829	5746	drug	protein	PARATHYROID HORMONE	PTH2R
DB00055	5269	drug	protein		SERPINB6
DB00148	1158	drug	protein		CKM
DB09121	108	drug	protein	aurothioglucose	ADCY2
DB00091	10105	drug	protein	cyclosporine	PPIF
DB01238	150	drug	protein	aripiprazole	ADRA2A
DB06694	150	drug	protein	xylometazoline	ADRA2A
DB00397	150	drug	protein	Phenylpropanolamine	ADRA2A
DB00368	150	drug	protein	norepinephrine	ADRA2A
DB00484	150	drug	protein	brimonidine	ADRA2A
ephedrine-(racemic)	150	drug	protein		ADRA2A
DB00852	150	drug	protein	Pseudoephedrine	ADRA2A
DB09229	150	drug	protein	Aranidipine	ADRA2A
DB00696	150	drug	protein	ergotamine	ADRA2A
DB00925	150	drug	protein	phenoxybenzamine	ADRA2A
DB00589	150	drug	protein	lisuride	ADRA2A
DB04855	150	drug	protein	dronedarone	ADRA2A
DB01151	150	drug	protein	desipramine	ADRA2A
DB01267	150	drug	protein	paliperidone	ADRA2A
DB00726	150	drug	protein	trimipramine	ADRA2A
DB00934	150	drug	protein	maprotiline	ADRA2A
DB13345	150	drug	protein	DIHYDROERGOCRISTINE	ADRA2A
DB01624	150	drug	protein	zuclopenthixol	ADRA2A
DB00268	150	drug	protein	ropinirole	ADRA2A
DB06153	150	drug	protein	pizotifen	ADRA2A
DB00800	150	drug	protein	fenoldopam	ADRA2A
DB09205	150	drug	protein	Moxisylyte	ADRA2A
DB00457	150	drug	protein	prazosin	ADRA2A
DB01136	150	drug	protein	carvedilol	ADRA2A
DB00935	150	drug	protein	oxymetazoline	ADRA2A
DB00697	150	drug	protein	tizanidine	ADRA2A
DB08815	150	drug	protein	lurasidone	ADRA2A
DB01149	150	drug	protein	Nefazodone	ADRA2A
DB09167	150	drug	protein	dosulepin	ADRA2A
DB06711	150	drug	protein	naphazoline	ADRA2A
DB11273	150	drug	protein	DIHYDROERGOCORNINE	ADRA2A
DB09244	150	drug	protein	pirlindole	ADRA2A
DB00865	150	drug	protein	Benzphetamine	ADRA2A
DB00334	150	drug	protein	olanzapine	ADRA2A
DB01018	150	drug	protein	guanfacine	ADRA2A
DB00734	150	drug	protein	risperidone	ADRA2A
DB06262	150	drug	protein	droxidopa	ADRA2A
DB06707	150	drug	protein	levonordefrin	ADRA2A
DB00543	150	drug	protein	amoxapine	ADRA2A
DB06148	150	drug	protein	mianserin	ADRA2A
DB00540	150	drug	protein	nortriptyline	ADRA2A
DB00656	150	drug	protein	trazodone	ADRA2A
DB01365	150	drug	protein	mephentermine	ADRA2A
DB00692	150	drug	protein	phentolamine	ADRA2A
DB00575	150	drug	protein	clonidine	ADRA2A
DB00182	150	drug	protein	Amphetamine	ADRA2A
DB12478	150	drug	protein	piribedil	ADRA2A
DB01392	150	drug	protein	yohimbine	ADRA2A
DB00555	150	drug	protein	lamotrigine	ADRA2A
DB00668	150	drug	protein	epinephrine	ADRA2A
DB00408	150	drug	protein	loxapine	ADRA2A
DB00449	150	drug	protein	dipivefrine	ADRA2A
DB01200	150	drug	protein	bromocriptine	ADRA2A
DB01403	150	drug	protein	levomepromazine	ADRA2A
DB01224	150	drug	protein	quetiapine	ADRA2A
DB00964	150	drug	protein	apraclonidine	ADRA2A
DB01142	150	drug	protein	doxepin	ADRA2A
DB01186	150	drug	protein	Pergolide	ADRA2A
DB00321	150	drug	protein	amitriptyline	ADRA2A
DB00751	150	drug	protein	epinastine	ADRA2A
DB00248	150	drug	protein	cabergoline	ADRA2A
DB09286	150	drug	protein	pipamperone	ADRA2A
DB06216	150	drug	protein	asenapine	ADRA2A
DB00246	150	drug	protein	ziprasidone	ADRA2A
DB00629	150	drug	protein	Guanabenz	ADRA2A
DB00714	150	drug	protein	Apomorphine	ADRA2A
DB00968	150	drug	protein	methyldopa	ADRA2A
DB09304	150	drug	protein	setiptiline	ADRA2A
DB01577	150	drug	protein	Methamphetamine	ADRA2A
DB04846	150	drug	protein	celiprolol	ADRA2A
DB00370	150	drug	protein	mirtazapine	ADRA2A
DB01049	150	drug	protein	Ergoloid mesylate	ADRA2A
DB00413	150	drug	protein	pramipexole	ADRA2A
DB00797	150	drug	protein	tolazoline	ADRA2A
DB00320	150	drug	protein	dihydroergotamine	ADRA2A
DB00363	150	drug	protein	clozapine	ADRA2A
DB00477	150	drug	protein	chlorpromazine	ADRA2A
DB12153	6506	drug	protein	citicoline	SLC1A2
DB00142	6506	drug	protein	L-Glutamic Acid	SLC1A2
DB12010	10461	drug	protein	fostamatinib	MERTK
DB01586	1646	drug	protein	ursodiol	AKR1C2
DB06777	1646	drug	protein	chenodeoxycholic-acid	AKR1C2
DB00157	1646	drug	protein	NADH	AKR1C2
DB00755	5950	drug	protein	tretinoin	RBP4
DB00188	5695	drug	protein	bortezomib	PSMB7
DB08889	5695	drug	protein	carfilzomib	PSMB7
DB00055	5627	drug	protein		PROS1
DB09332	5627	drug	protein	Kappadione	PROS1
sodium-tetradecyl-sulfate	5627	drug	protein		PROS1
DB00464	5627	drug	protein	Sodium Tetradecyl Sulfate	PROS1
DB00170	5627	drug	protein	menadione	PROS1
DB00128	55157	drug	protein	L-Aspartic Acid	DARS2
DB08890	2984	drug	protein	linaclotide	GUCY2C
DB00674	590	drug	protein	galantamine	BCHE
DB00545	590	drug	protein	mestinon	BCHE
DB00122	590	drug	protein	Choline	BCHE
DB00382	590	drug	protein	tacrine	BCHE
DB00677	590	drug	protein	isoflurophate	BCHE
DB14006	590	drug	protein	choline salicylate	BCHE
DB00989	590	drug	protein	rivastigmine	BCHE
DB00944	590	drug	protein	demecarium	BCHE
DB00981	590	drug	protein	physostigmine	BCHE
DB00733	590	drug	protein	pralidoxime	BCHE
pralidoxime-chloride	590	drug	protein		BCHE
DB00449	590	drug	protein	dipivefrine	BCHE
DB01010	590	drug	protein	edrophonium	BCHE
DB01408	590	drug	protein	bambuterol	BCHE
DB00863	590	drug	protein	ranitidine	BCHE
DB01057	590	drug	protein	Ecothiopate	BCHE
DB11614	5724	drug	protein	rupatadine	PTAFR
DB09166	5724	drug	protein	etizolam	PTAFR
DB00398	2322	drug	protein	sorafenib	FLT3
DB08901	2322	drug	protein	ponatinib	FLT3
DB01268	2322	drug	protein	sunitinib	FLT3
DB12010	2322	drug	protein	fostamatinib	FLT3
DB09079	2322	drug	protein	nintedanib	FLT3
DB00640	55361	drug	protein	adenosine	PI4K2A
DB00139	55217	drug	protein	Succinic acid	TMLHE
DB00126	55217	drug	protein	Vitamin C	TMLHE
DB12010	9344	drug	protein	fostamatinib	TAOK2
DB00119	9122	drug	protein	Pyruvic acid	SLC16A4
DB00648	1584	drug	protein	mitotane	CYP11B1
DB01011	1584	drug	protein	metyrapone	CYP11B1
DB05812	1584	drug	protein	abiraterone	CYP11B1
DB00157	5161	drug	protein	NADH	PDHA2
DB00114	23464	drug	protein	Pyridoxal Phosphate	GCAT
DB00145	23464	drug	protein	Glycine	GCAT
DB12010	3985	drug	protein	fostamatinib	LIMK2
DB12010	9263	drug	protein	fostamatinib	STK17A
DB12010	9262	drug	protein	fostamatinib	STK17B
DB04216	9262	drug	protein	quercetin	STK17B
DB00114	10841	drug	protein	Pyridoxal Phosphate	FTCD
DB00142	10841	drug	protein	L-Glutamic Acid	FTCD
DB00114	5834	drug	protein	Pyridoxal Phosphate	PYGB
DB00290	26018	drug	protein	bleomycin	LRIG1
DB04272	59338	drug	protein		PLEKHA1
DB01593	6406	drug	protein	zinc	SEMG1
DB00674	1137	drug	protein	galantamine	CHRNA4
DB00241	1137	drug	protein	butalbital	CHRNA4
DB00783	1137	drug	protein	estradiol	CHRNA4
DB00849	1137	drug	protein	Methylphenobarbital	CHRNA4
DB01352	1137	drug	protein	APROBARBITAL	CHRNA4
DB00463	1137	drug	protein	metharbital	CHRNA4
DB00747	1137	drug	protein	scopolamine	CHRNA4
DB00514	1137	drug	protein	dextromethorphan	CHRNA4
DB00237	1137	drug	protein	butabarbital	CHRNA4
DB00898	1137	drug	protein	Ethanol	CHRNA4
DB00306	1137	drug	protein	Talbutal	CHRNA4
DB01483	1137	drug	protein	barbital	CHRNA4
DB00981	1137	drug	protein	physostigmine	CHRNA4
DB01353	1137	drug	protein	Butethal	CHRNA4
DB00794	1137	drug	protein	primidone	CHRNA4
DB01090	1137	drug	protein	pentolinium	CHRNA4
DB00599	1137	drug	protein	thiopental	CHRNA4
DB00657	1137	drug	protein	mecamylamine	CHRNA4
DB01174	1137	drug	protein	Phenobarbital	CHRNA4
DB00572	1137	drug	protein	atropine	CHRNA4
DB00418	1137	drug	protein	Secobarbital	CHRNA4
DB01351	1137	drug	protein	Amobarbital	CHRNA4
DB00915	1137	drug	protein	amantadine	CHRNA4
DB00312	1137	drug	protein	Pentobarbital	CHRNA4
DB00564	1137	drug	protein	carbamazepine	CHRNA4
DB13954	1137	drug	protein	estradiol cypionate	CHRNA4
DB00129	51686	drug	protein	L-Ornithine	OAZ3
DB09099	6754	drug	protein	somatostatin	SSTR4
DB00145	6536	drug	protein	Glycine	SLC6A9
DB01431	6536	drug	protein	allylestrenol	SLC6A9
DB00145	9152	drug	protein	Glycine	SLC6A5
DB00075	917	drug	protein	Muromonab-CD3	CD3G
DB11136	1528	drug	protein	CHROMIUM	CYB5A
DB00503	1557	drug	protein	Ritonavir	CYP2C19
DB00531	1557	drug	protein	cyclophosphamide	CYP2C19
DB01181	1557	drug	protein	ifosfamide	CYP2C19
DB01060	1557	drug	protein	amoxicillin	CYP2C19
DB00395	1557	drug	protein	carisoprodol	CYP2C19
DB00951	1557	drug	protein	Isoniazid	CYP2C19
DB06264	1557	drug	protein	tolperisone	CYP2C19
DB11994	1559	drug	protein	diacerein	CYP2C9
DB00503	1559	drug	protein	Ritonavir	CYP2C9
DB00531	1559	drug	protein	cyclophosphamide	CYP2C9
DB01181	1559	drug	protein	ifosfamide	CYP2C9
DB00916	1559	drug	protein	metronidazole	CYP2C9
DB01201	1559	drug	protein	rifapentine	CYP2C9
DB00607	1544	drug	protein	Nafcillin	CYP1A2
DB11994	1544	drug	protein	diacerein	CYP1A2
DB00553	1544	drug	protein	methoxsalen	CYP1A2
DB06290	1544	drug	protein	simeprevir	CYP1A2
DB00503	1544	drug	protein	Ritonavir	CYP1A2
DB00300	1544	drug	protein	tenofovir-disoproxil	CYP1A2
DB00951	1544	drug	protein	Isoniazid	CYP1A2
DB00976	1544	drug	protein	telithromycin	CYP1A2
DB01593	3861	drug	protein	zinc	KRT14
DB00157	1738	drug	protein	NADH	DLD
DB13036	6915	drug	protein	ramatroban	TBXA2R
DB06739	6915	drug	protein	seratrodast	TBXA2R
picotamide	6915	drug	protein		TBXA2R
DB11629	6915	drug	protein	laropiprant	TBXA2R
DB01207	6915	drug	protein	ridogrel	TBXA2R
DB01088	6915	drug	protein	iloprost	TBXA2R
DB00661	779	drug	protein	verapamil	CACNA1S
DB09229	779	drug	protein	Aranidipine	CACNA1S
DB00653	779	drug	protein	Magnesium Sulfate	CACNA1S
DB00825	779	drug	protein	levomenthol	CACNA1S
DB04855	779	drug	protein	dronedarone	CACNA1S
DB00568	779	drug	protein	cinnarizine	CACNA1S
DB08872	779	drug	protein	gabapentin-enacarbil	CACNA1S
DB09089	779	drug	protein	trimebutine	CACNA1S
DB00230	779	drug	protein	pregabalin	CACNA1S
DB00270	779	drug	protein	isradipine	CACNA1S
DB01023	779	drug	protein	felodipine	CACNA1S
DB00996	779	drug	protein	gabapentin	CACNA1S
DB00898	779	drug	protein	Ethanol	CACNA1S
DB00381	779	drug	protein	amlodipine	CACNA1S
DB09090	779	drug	protein	pinaverium	CACNA1S
DB00343	779	drug	protein	diltiazem	CACNA1S
DB01115	779	drug	protein	nifedipine	CACNA1S
DB00401	779	drug	protein	nisoldipine	CACNA1S
DB00393	779	drug	protein	nimodipine	CACNA1S
DB00421	779	drug	protein	spironolactone	CACNA1S
DB04920	779	drug	protein	cleviprex	CACNA1S
DB00308	3775	drug	protein	ibutilide	KCNK1
DB00908	3775	drug	protein	quinidine	KCNK1
DB00173	55825	drug	protein	Adenine	PECR
